id_a,id_b,short_a,short_b,label_a,label_b,same_label,mode_a,mode_b,activity_a,activity_b,clip_cosine,phash_sim,clip_minus_phash
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,b6206d50-c064-5090-8102-73c4b04213e5,4dbc4ff2,b6206d50,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.601684,0.53125,0.070434
8fae381b-b939-561a-9b10-8ef4c18f1717,ea373ba7-f95b-5d22-a163-0df3518581f3,8fae381b,ea373ba7,ontask,entertainment,0,guardian,session,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",watching youtube video,0.601377,0.46875,0.132627
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,cace9eff-0bc6-5744-b39c-7c4d64f48c38,ad5aaf5f,cace9eff,ontask,entertainment,0,guardian,guardian,user is interacting with a blocked application or task manager,Watching a YouTube video of someone playing a video game (Expedition 33),0.601281,0.515625,0.085656
8330fdcc-f68b-5c52-9abf-30110fed1bae,cb3697f2-a459-574f-bb6c-e9ee2944b558,8330fdcc,cb3697f2,process,ontask,0,guardian,guardian,browsing Google,editing a UAV image for structural damage,0.601258,0.5,0.101258
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,ea373ba7-f95b-5d22-a163-0df3518581f3,ad5aaf5f,ea373ba7,ontask,entertainment,0,guardian,session,user is interacting with a blocked application or task manager,watching youtube video,0.601247,0.546875,0.054372
710cf89d-f859-593e-a988-988f41bf6b0f,cb3697f2-a459-574f-bb6c-e9ee2944b558,710cf89d,cb3697f2,ontask,ontask,1,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",editing a UAV image for structural damage,0.601221,0.46875,0.132471
446429a3-e27c-5596-89b7-1cc4f3387044,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,446429a3,e2da4cd4,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,browsing a comment section on a website,0.60042,0.640625,-0.040205
7b731675-22bc-5aea-97b4-6e4257cc09e7,cb3697f2-a459-574f-bb6c-e9ee2944b558,7b731675,cb3697f2,ontask,ontask,1,guardian,guardian,browsing files in a directory,editing a UAV image for structural damage,0.599883,0.390625,0.209258
b965f93d-4db1-5564-9979-60b274deb859,ffc8db33-1d0f-51a0-99e3-da6f730124d7,b965f93d,ffc8db33,entertainment,process,0,guardian,session,Browsing an adult website with many thumbnail images of adult content.,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.599836,0.234375,0.365461
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,eaa1fff2-4e54-5189-b894-6d46d636db4e,c1d0b2a7,eaa1fff2,process,entertainment,0,guardian,guardian,"Lock screen with time, date, weather, and wallpaper options","Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.599705,0.390625,0.20908
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,cace9eff-0bc6-5744-b39c-7c4d64f48c38,bb6bb333,cace9eff,ontask,entertainment,0,session,guardian,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,Watching a YouTube video of someone playing a video game (Expedition 33),0.599159,0.546875,0.052284
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,ea373ba7-f95b-5d22-a163-0df3518581f3,c1d0b2a7,ea373ba7,process,entertainment,0,guardian,session,"Lock screen with time, date, weather, and wallpaper options",watching youtube video,0.59858,0.453125,0.145455
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,f543a490-cbee-51af-a579-2a0759c93f0f,c1d0b2a7,f543a490,process,ontask,0,guardian,session,"Lock screen with time, date, weather, and wallpaper options",shopping online,0.598348,0.328125,0.270223
4c16ed91-10cb-5fcd-90da-79eb1baceb33,8330fdcc-f68b-5c52-9abf-30110fed1bae,4c16ed91,8330fdcc,entertainment,process,0,guardian,guardian,reading manga for entertainment,browsing Google,0.597377,0.390625,0.206752
b5906b35-2308-5dd5-995c-2c657973ab47,cace9eff-0bc6-5744-b39c-7c4d64f48c38,b5906b35,cace9eff,ontask,entertainment,0,guardian,guardian,Coding on LeetCode,Watching a YouTube video of someone playing a video game (Expedition 33),0.595627,0.578125,0.017502
8fae381b-b939-561a-9b10-8ef4c18f1717,cace9eff-0bc6-5744-b39c-7c4d64f48c38,8fae381b,cace9eff,ontask,entertainment,0,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",Watching a YouTube video of someone playing a video game (Expedition 33),0.594974,0.5,0.094974
de3069f6-79ac-5020-b5c8-aa7cbb97e11d,ea373ba7-f95b-5d22-a163-0df3518581f3,de3069f6,ea373ba7,entertainment,entertainment,1,guardian,session,Watching a video game stream (Baldur's Gate 3),watching youtube video,0.594929,0.5625,0.032429
446429a3-e27c-5596-89b7-1cc4f3387044,e3548dcc-9539-5c64-9769-8a543bacffd1,446429a3,e3548dcc,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.594691,0.734375,-0.139684
7b53754b-34cb-5caa-bd5d-074bf0bff058,cace9eff-0bc6-5744-b39c-7c4d64f48c38,7b53754b,cace9eff,ontask,entertainment,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Watching a YouTube video of someone playing a video game (Expedition 33),0.594148,0.578125,0.016023
3f304421-40f7-5a0f-88f9-15e514c25442,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,3f304421,4dbc4ff2,ontask,ontask,1,session,guardian,using ChatGPT,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,0.594057,0.421875,0.172182
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,5c742c5b,c1d0b2a7,ontask,process,0,session,guardian,listening to music,"Lock screen with time, date, weather, and wallpaper options",0.593609,0.390625,0.202984
446429a3-e27c-5596-89b7-1cc4f3387044,ea373ba7-f95b-5d22-a163-0df3518581f3,446429a3,ea373ba7,ontask,entertainment,0,guardian,session,Viewing sheet music and listening to a song on MuseScore,watching youtube video,0.593554,0.671875,-0.078321
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,ffc8db33-1d0f-51a0-99e3-da6f730124d7,c1d0b2a7,ffc8db33,process,process,1,guardian,session,"Lock screen with time, date, weather, and wallpaper options","The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.593111,0.375,0.218111
710cf89d-f859-593e-a988-988f41bf6b0f,ea373ba7-f95b-5d22-a163-0df3518581f3,710cf89d,ea373ba7,ontask,entertainment,0,guardian,session,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",watching youtube video,0.592927,0.640625,-0.047698
4c16ed91-10cb-5fcd-90da-79eb1baceb33,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,4c16ed91,bb6bb333,entertainment,ontask,0,guardian,session,reading manga for entertainment,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.592037,0.234375,0.357662
8d1602df-d44b-56ed-a191-89ccd5740198,e3548dcc-9539-5c64-9769-8a543bacffd1,8d1602df,e3548dcc,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.591953,0.671875,-0.079922
aa018a39-834b-5c92-9d4d-7d262ab0a940,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,aa018a39,de3069f6,ontask,entertainment,0,guardian,guardian,Coding and running a script in a terminal,Watching a video game stream (Baldur's Gate 3),0.591628,0.328125,0.263503
37433e1f-7e78-52bb-af11-18977670613a,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,37433e1f,4dbc4ff2,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,0.591451,0.5,0.091451
4c16ed91-10cb-5fcd-90da-79eb1baceb33,b965f93d-4db1-5564-9979-60b274deb859,4c16ed91,b965f93d,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,Browsing an adult website with many thumbnail images of adult content.,0.591186,0.6875,-0.096314
710cf89d-f859-593e-a988-988f41bf6b0f,8d1602df-d44b-56ed-a191-89ccd5740198,710cf89d,8d1602df,ontask,entertainment,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Watching a YouTube video with subtitles and a streamer in the corner.,0.589565,0.71875,-0.129185
8c0d8dba-5ca5-57d3-b833-d15dd082223e,ea373ba7-f95b-5d22-a163-0df3518581f3,8c0d8dba,ea373ba7,entertainment,entertainment,1,guardian,session,reading a novel,watching youtube video,0.58956,0.484375,0.105185
7b731675-22bc-5aea-97b4-6e4257cc09e7,8d1602df-d44b-56ed-a191-89ccd5740198,7b731675,8d1602df,ontask,entertainment,0,guardian,guardian,browsing files in a directory,Watching a YouTube video with subtitles and a streamer in the corner.,0.588468,0.390625,0.197843
9564681e-3740-56c4-aebb-e91bbe5e8984,b965f93d-4db1-5564-9979-60b274deb859,9564681e,b965f93d,ontask,entertainment,0,guardian,guardian,Reading documentation and code,Browsing an adult website with many thumbnail images of adult content.,0.587972,0.484375,0.103597
aa018a39-834b-5c92-9d4d-7d262ab0a940,cb3697f2-a459-574f-bb6c-e9ee2944b558,aa018a39,cb3697f2,ontask,ontask,1,guardian,guardian,Coding and running a script in a terminal,editing a UAV image for structural damage,0.586781,0.28125,0.305531
94d26614-4322-5882-b6e9-83f76884af64,b965f93d-4db1-5564-9979-60b274deb859,94d26614,b965f93d,ontask,entertainment,0,guardian,guardian,Browsing files in a folder named '01 Research',Browsing an adult website with many thumbnail images of adult content.,0.586509,0.359375,0.227134
4c16ed91-10cb-5fcd-90da-79eb1baceb33,ffc8db33-1d0f-51a0-99e3-da6f730124d7,4c16ed91,ffc8db33,entertainment,process,0,guardian,session,reading manga for entertainment,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.585991,0.328125,0.257866
3f304421-40f7-5a0f-88f9-15e514c25442,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,3f304421,de3069f6,ontask,entertainment,0,session,guardian,using ChatGPT,Watching a video game stream (Baldur's Gate 3),0.585781,0.59375,-0.007969
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,c1d0b2a7,c2c524d7,process,ontask,0,guardian,guardian,"Lock screen with time, date, weather, and wallpaper options","The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.584643,0.421875,0.162768
b965f93d-4db1-5564-9979-60b274deb859,ea373ba7-f95b-5d22-a163-0df3518581f3,b965f93d,ea373ba7,entertainment,entertainment,1,guardian,session,Browsing an adult website with many thumbnail images of adult content.,watching youtube video,0.584314,0.59375,-0.009436
8d1602df-d44b-56ed-a191-89ccd5740198,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,8d1602df,ad5aaf5f,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,user is interacting with a blocked application or task manager,0.584158,0.46875,0.115408
82e251b1-4374-54d7-b5aa-60f5774d6a50,cace9eff-0bc6-5744-b39c-7c4d64f48c38,82e251b1,cace9eff,ontask,entertainment,0,guardian,guardian,editing a resume in Overleaf,Watching a YouTube video of someone playing a video game (Expedition 33),0.582442,0.4375,0.144942
cb3697f2-a459-574f-bb6c-e9ee2944b558,eaa1fff2-4e54-5189-b894-6d46d636db4e,cb3697f2,eaa1fff2,ontask,entertainment,0,guardian,guardian,editing a UAV image for structural damage,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.582111,0.390625,0.191486
b6206d50-c064-5090-8102-73c4b04213e5,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,b6206d50,c1d0b2a7,ontask,process,0,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,"Lock screen with time, date, weather, and wallpaper options",0.581487,0.5,0.081487
9564681e-3740-56c4-aebb-e91bbe5e8984,cb3697f2-a459-574f-bb6c-e9ee2944b558,9564681e,cb3697f2,ontask,ontask,1,guardian,guardian,Reading documentation and code,editing a UAV image for structural damage,0.580171,0.40625,0.173921
4c16ed91-10cb-5fcd-90da-79eb1baceb33,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,4c16ed91,c2c524d7,entertainment,ontask,0,guardian,guardian,reading manga for entertainment,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.579785,0.40625,0.173535
37433e1f-7e78-52bb-af11-18977670613a,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,37433e1f,de3069f6,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,Watching a video game stream (Baldur's Gate 3),0.577603,0.609375,-0.031772
8c0d8dba-5ca5-57d3-b833-d15dd082223e,b5906b35-2308-5dd5-995c-2c657973ab47,8c0d8dba,b5906b35,entertainment,ontask,0,guardian,guardian,reading a novel,Coding on LeetCode,0.577435,0.34375,0.233685
8d1602df-d44b-56ed-a191-89ccd5740198,e308367d-523f-508c-ac1f-7f817ec62188,8d1602df,e308367d,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,reading an article on zenn.dev,0.576391,0.59375,-0.017359
3f304421-40f7-5a0f-88f9-15e514c25442,cb3697f2-a459-574f-bb6c-e9ee2944b558,3f304421,cb3697f2,ontask,ontask,1,session,guardian,using ChatGPT,editing a UAV image for structural damage,0.575626,0.390625,0.185001
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,cb3697f2-a459-574f-bb6c-e9ee2944b558,5fa13f9b,cb3697f2,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,editing a UAV image for structural damage,0.575465,0.515625,0.05984
b6206d50-c064-5090-8102-73c4b04213e5,b965f93d-4db1-5564-9979-60b274deb859,b6206d50,b965f93d,ontask,entertainment,0,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Browsing an adult website with many thumbnail images of adult content.,0.575457,0.484375,0.091082
b5906b35-2308-5dd5-995c-2c657973ab47,cb3697f2-a459-574f-bb6c-e9ee2944b558,b5906b35,cb3697f2,ontask,ontask,1,guardian,guardian,Coding on LeetCode,editing a UAV image for structural damage,0.574996,0.40625,0.168746
4c16ed91-10cb-5fcd-90da-79eb1baceb33,8d1602df-d44b-56ed-a191-89ccd5740198,4c16ed91,8d1602df,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,Watching a YouTube video with subtitles and a streamer in the corner.,0.574891,0.359375,0.215516
8c0d8dba-5ca5-57d3-b833-d15dd082223e,cace9eff-0bc6-5744-b39c-7c4d64f48c38,8c0d8dba,cace9eff,entertainment,entertainment,1,guardian,guardian,reading a novel,Watching a YouTube video of someone playing a video game (Expedition 33),0.573271,0.546875,0.026396
61a4072b-3d43-5942-a0c8-798559da0890,8c0d8dba-5ca5-57d3-b833-d15dd082223e,61a4072b,8c0d8dba,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,reading a novel,0.572362,0.484375,0.087987
b6206d50-c064-5090-8102-73c4b04213e5,cace9eff-0bc6-5744-b39c-7c4d64f48c38,b6206d50,cace9eff,ontask,entertainment,0,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Watching a YouTube video of someone playing a video game (Expedition 33),0.572215,0.453125,0.11909
b6206d50-c064-5090-8102-73c4b04213e5,ea373ba7-f95b-5d22-a163-0df3518581f3,b6206d50,ea373ba7,ontask,entertainment,0,guardian,session,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,watching youtube video,0.571902,0.421875,0.150027
821a192e-e25b-5b99-b812-a92e3c26ede7,8c0d8dba-5ca5-57d3-b833-d15dd082223e,821a192e,8c0d8dba,entertainment,entertainment,1,guardian,guardian,watching a youtube video,reading a novel,0.570111,0.375,0.195111
9564681e-3740-56c4-aebb-e91bbe5e8984,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,9564681e,c1d0b2a7,ontask,process,0,guardian,guardian,Reading documentation and code,"Lock screen with time, date, weather, and wallpaper options",0.569805,0.4375,0.132305
cb3697f2-a459-574f-bb6c-e9ee2944b558,e3548dcc-9539-5c64-9769-8a543bacffd1,cb3697f2,e3548dcc,ontask,entertainment,0,guardian,guardian,editing a UAV image for structural damage,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.568908,0.453125,0.115783
de3069f6-79ac-5020-b5c8-aa7cbb97e11d,ffc8db33-1d0f-51a0-99e3-da6f730124d7,de3069f6,ffc8db33,entertainment,process,0,guardian,session,Watching a video game stream (Baldur's Gate 3),"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.568433,0.453125,0.115308
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,4dbc4ff2,bb6bb333,ontask,ontask,1,guardian,session,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.565127,0.46875,0.096377
37433e1f-7e78-52bb-af11-18977670613a,cb3697f2-a459-574f-bb6c-e9ee2944b558,37433e1f,cb3697f2,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,editing a UAV image for structural damage,0.563848,0.40625,0.157598
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,ea373ba7-f95b-5d22-a163-0df3518581f3,5fa13f9b,ea373ba7,ontask,entertainment,0,guardian,session,The user is browsing files in a folder.,watching youtube video,0.56147,0.375,0.18647
4c16ed91-10cb-5fcd-90da-79eb1baceb33,821a192e-e25b-5b99-b812-a92e3c26ede7,4c16ed91,821a192e,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,watching a youtube video,0.560853,0.328125,0.232728
4c16ed91-10cb-5fcd-90da-79eb1baceb33,7b731675-22bc-5aea-97b4-6e4257cc09e7,4c16ed91,7b731675,entertainment,ontask,0,guardian,guardian,reading manga for entertainment,browsing files in a directory,0.560313,0.40625,0.154063
9564681e-3740-56c4-aebb-e91bbe5e8984,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,9564681e,de3069f6,ontask,entertainment,0,guardian,guardian,Reading documentation and code,Watching a video game stream (Baldur's Gate 3),0.560167,0.484375,0.075792
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,b965f93d-4db1-5564-9979-60b274deb859,5fa13f9b,b965f93d,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,Browsing an adult website with many thumbnail images of adult content.,0.559382,0.46875,0.090632
4c16ed91-10cb-5fcd-90da-79eb1baceb33,ea373ba7-f95b-5d22-a163-0df3518581f3,4c16ed91,ea373ba7,entertainment,entertainment,1,guardian,session,reading manga for entertainment,watching youtube video,0.559338,0.375,0.184338
de3069f6-79ac-5020-b5c8-aa7cbb97e11d,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,de3069f6,e2da4cd4,entertainment,ontask,0,guardian,guardian,Watching a video game stream (Baldur's Gate 3),browsing a comment section on a website,0.559298,0.5625,-0.003202
82e251b1-4374-54d7-b5aa-60f5774d6a50,8d1602df-d44b-56ed-a191-89ccd5740198,82e251b1,8d1602df,ontask,entertainment,0,guardian,guardian,editing a resume in Overleaf,Watching a YouTube video with subtitles and a streamer in the corner.,0.558754,0.546875,0.011879
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,5c742c5b-29ee-5b52-8d56-d342cffbf8ea,4dbc4ff2,5c742c5b,ontask,ontask,1,guardian,session,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,listening to music,0.558681,0.359375,0.199306
b5906b35-2308-5dd5-995c-2c657973ab47,ea373ba7-f95b-5d22-a163-0df3518581f3,b5906b35,ea373ba7,ontask,entertainment,0,guardian,session,Coding on LeetCode,watching youtube video,0.557625,0.515625,0.042
710cf89d-f859-593e-a988-988f41bf6b0f,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,710cf89d,c1d0b2a7,ontask,process,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.","Lock screen with time, date, weather, and wallpaper options",0.555662,0.25,0.305662
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,ad5aaf5f,de3069f6,ontask,entertainment,0,guardian,guardian,user is interacting with a blocked application or task manager,Watching a video game stream (Baldur's Gate 3),0.554786,0.671875,-0.117089
446429a3-e27c-5596-89b7-1cc4f3387044,8d1602df-d44b-56ed-a191-89ccd5740198,446429a3,8d1602df,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Watching a YouTube video with subtitles and a streamer in the corner.,0.554785,0.53125,0.023535
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,cb3697f2-a459-574f-bb6c-e9ee2944b558,bb6bb333,cb3697f2,ontask,ontask,1,session,guardian,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,editing a UAV image for structural damage,0.554078,0.40625,0.147828
8fae381b-b939-561a-9b10-8ef4c18f1717,cb3697f2-a459-574f-bb6c-e9ee2944b558,8fae381b,cb3697f2,ontask,ontask,1,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",editing a UAV image for structural damage,0.553074,0.609375,-0.056301
446429a3-e27c-5596-89b7-1cc4f3387044,8c0d8dba-5ca5-57d3-b833-d15dd082223e,446429a3,8c0d8dba,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,reading a novel,0.552645,0.59375,-0.041105
61a4072b-3d43-5942-a0c8-798559da0890,8d1602df-d44b-56ed-a191-89ccd5740198,61a4072b,8d1602df,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Watching a YouTube video with subtitles and a streamer in the corner.,0.552449,0.390625,0.161824
446429a3-e27c-5596-89b7-1cc4f3387044,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,446429a3,4dbc4ff2,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,0.551013,0.59375,-0.042737
7b53754b-34cb-5caa-bd5d-074bf0bff058,cb3697f2-a459-574f-bb6c-e9ee2944b558,7b53754b,cb3697f2,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,editing a UAV image for structural damage,0.55095,0.59375,-0.0428
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,c2c524d7,de3069f6,ontask,entertainment,0,guardian,guardian,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",Watching a video game stream (Baldur's Gate 3),0.549713,0.5,0.049713
8d1602df-d44b-56ed-a191-89ccd5740198,b6206d50-c064-5090-8102-73c4b04213e5,8d1602df,b6206d50,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.548866,0.5625,-0.013634
8d1602df-d44b-56ed-a191-89ccd5740198,94d26614-4322-5882-b6e9-83f76884af64,8d1602df,94d26614,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Browsing files in a folder named '01 Research',0.548398,0.40625,0.142148
4c16ed91-10cb-5fcd-90da-79eb1baceb33,710cf89d-f859-593e-a988-988f41bf6b0f,4c16ed91,710cf89d,entertainment,ontask,0,guardian,guardian,reading manga for entertainment,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",0.548193,0.296875,0.251318
94d26614-4322-5882-b6e9-83f76884af64,cb3697f2-a459-574f-bb6c-e9ee2944b558,94d26614,cb3697f2,ontask,ontask,1,guardian,guardian,Browsing files in a folder named '01 Research',editing a UAV image for structural damage,0.546909,0.375,0.171909
7b731675-22bc-5aea-97b4-6e4257cc09e7,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,7b731675,de3069f6,ontask,entertainment,0,guardian,guardian,browsing files in a directory,Watching a video game stream (Baldur's Gate 3),0.546529,0.34375,0.202779
8d1602df-d44b-56ed-a191-89ccd5740198,b5906b35-2308-5dd5-995c-2c657973ab47,8d1602df,b5906b35,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Coding on LeetCode,0.545832,0.5625,-0.016668
b6206d50-c064-5090-8102-73c4b04213e5,cb3697f2-a459-574f-bb6c-e9ee2944b558,b6206d50,cb3697f2,ontask,ontask,1,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,editing a UAV image for structural damage,0.545261,0.4375,0.107761
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,cb3697f2-a459-574f-bb6c-e9ee2944b558,ad5aaf5f,cb3697f2,ontask,ontask,1,guardian,guardian,user is interacting with a blocked application or task manager,editing a UAV image for structural damage,0.544196,0.5,0.044196
8c0d8dba-5ca5-57d3-b833-d15dd082223e,8d1602df-d44b-56ed-a191-89ccd5740198,8c0d8dba,8d1602df,entertainment,entertainment,1,guardian,guardian,reading a novel,Watching a YouTube video with subtitles and a streamer in the corner.,0.544196,0.4375,0.106696
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,cb3697f2-a459-574f-bb6c-e9ee2944b558,5c742c5b,cb3697f2,ontask,ontask,1,session,guardian,listening to music,editing a UAV image for structural damage,0.541935,0.421875,0.12006
821a192e-e25b-5b99-b812-a92e3c26ede7,b965f93d-4db1-5564-9979-60b274deb859,821a192e,b965f93d,entertainment,entertainment,1,guardian,guardian,watching a youtube video,Browsing an adult website with many thumbnail images of adult content.,0.541827,0.453125,0.088702
4c16ed91-10cb-5fcd-90da-79eb1baceb33,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,4c16ed91,ad5aaf5f,entertainment,ontask,0,guardian,guardian,reading manga for entertainment,user is interacting with a blocked application or task manager,0.541788,0.453125,0.088663
8c0d8dba-5ca5-57d3-b833-d15dd082223e,b6206d50-c064-5090-8102-73c4b04213e5,8c0d8dba,b6206d50,entertainment,ontask,0,guardian,guardian,reading a novel,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.541522,0.4375,0.104022
61a4072b-3d43-5942-a0c8-798559da0890,b965f93d-4db1-5564-9979-60b274deb859,61a4072b,b965f93d,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Browsing an adult website with many thumbnail images of adult content.,0.541151,0.625,-0.083849
7b53754b-34cb-5caa-bd5d-074bf0bff058,8d1602df-d44b-56ed-a191-89ccd5740198,7b53754b,8d1602df,ontask,entertainment,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Watching a YouTube video with subtitles and a streamer in the corner.,0.540315,0.5,0.040315
8d1602df-d44b-56ed-a191-89ccd5740198,8fae381b-b939-561a-9b10-8ef4c18f1717,8d1602df,8fae381b,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.539603,0.515625,0.023978
61a4072b-3d43-5942-a0c8-798559da0890,cb3697f2-a459-574f-bb6c-e9ee2944b558,61a4072b,cb3697f2,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,editing a UAV image for structural damage,0.537582,0.484375,0.053207
