clip_cosine,phash_sim,short_a,short_b,id_a,id_b,mode_a,mode_b,human_a,human_b,ai_a,ai_b,vlm_same_label,vlm_verdict,ai_model_a,ai_model_b,activity_a,activity_b
0.602082,0.21875,cb3697f2,ffc8db33,cb3697f2-a459-574f-bb6c-e9ee2944b558,ffc8db33-1d0f-51a0-99e3-da6f730124d7,guardian,session,ontask,process,ontask,entertainment,0,distinguished_partial,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,editing a UAV image for structural damage,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia and Weblio. In the background, there ar"
0.601377,0.46875,8fae381b,ea373ba7,8fae381b-b939-561a-9b10-8ef4c18f1717,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and documentation about implementing a test mode ",watching youtube video
0.601281,0.515625,ad5aaf5f,cace9eff,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,user is interacting with a blocked application or task manager,Watching a YouTube video of someone playing a video game (Expedition 33)
0.601258,0.5,8330fdcc,cb3697f2,8330fdcc-f68b-5c52-9abf-30110fed1bae,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,process,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,browsing Google,editing a UAV image for structural damage
0.601247,0.546875,ad5aaf5f,ea373ba7,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,user is interacting with a blocked application or task manager,watching youtube video
0.599836,0.234375,b965f93d,ffc8db33,b965f93d-4db1-5564-9979-60b274deb859,ffc8db33-1d0f-51a0-99e3-da6f730124d7,guardian,session,entertainment,process,entertainment,entertainment,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Browsing an adult website with many thumbnail images of adult content.,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia and Weblio. In the background, there ar"
0.599705,0.390625,c1d0b2a7,eaa1fff2,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,eaa1fff2-4e54-5189-b894-6d46d636db4e,guardian,guardian,process,entertainment,ontask,entertainment,0,distinguished_partial,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Lock screen with time, date, weather, and wallpaper options","Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps"". A banner showing ""OW HOW"" possibly re"
0.599159,0.546875,bb6bb333,cace9eff,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,cace9eff-0bc6-5744-b39c-7c4d64f48c38,session,guardian,ontask,entertainment,entertainment,ontask,0,distinguished_partial,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ended' and prompts the user to enter the nex,Watching a YouTube video of someone playing a video game (Expedition 33)
0.59858,0.453125,c1d0b2a7,ea373ba7,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,process,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Lock screen with time, date, weather, and wallpaper options",watching youtube video
0.598348,0.328125,c1d0b2a7,f543a490,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,f543a490-cbee-51af-a579-2a0759c93f0f,guardian,session,process,ontask,ontask,entertainment,0,distinguished_partial,google/gemini-2.5-flash-lite,,"Lock screen with time, date, weather, and wallpaper options",shopping online
0.597377,0.390625,4c16ed91,8330fdcc,4c16ed91-10cb-5fcd-90da-79eb1baceb33,8330fdcc-f68b-5c52-9abf-30110fed1bae,guardian,guardian,entertainment,process,entertainment,ontask,0,distinguished_partial,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,browsing Google
0.595627,0.578125,b5906b35,cace9eff,b5906b35-2308-5dd5-995c-2c657973ab47,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Coding on LeetCode,Watching a YouTube video of someone playing a video game (Expedition 33)
0.594974,0.5,8fae381b,cace9eff,8fae381b-b939-561a-9b10-8ef4c18f1717,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,qwen/qwen3.7-flash,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and documentation about implementing a test mode ",Watching a YouTube video of someone playing a video game (Expedition 33)
0.594691,0.734375,446429a3,e3548dcc,446429a3-e27c-5596-89b7-1cc4f3387044,e3548dcc-9539-5c64-9769-8a543bacffd1,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,Reading a manga titled '青梅竹馬是墮入黑暗的聖女'
0.594148,0.578125,7b53754b,cace9eff,7b53754b-34cb-5caa-bd5d-074bf0bff058,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Watching a YouTube video of someone playing a video game (Expedition 33)
0.593609,0.390625,5c742c5b,c1d0b2a7,5c742c5b-29ee-5b52-8d56-d342cffbf8ea,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,session,guardian,ontask,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,listening to music,"Lock screen with time, date, weather, and wallpaper options"
0.593554,0.671875,446429a3,ea373ba7,446429a3-e27c-5596-89b7-1cc4f3387044,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,watching youtube video
0.592927,0.640625,710cf89d,ea373ba7,710cf89d-f859-593e-a988-988f41bf6b0f,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",watching youtube video
0.592037,0.234375,4c16ed91,bb6bb333,4c16ed91-10cb-5fcd-90da-79eb1baceb33,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,guardian,session,entertainment,ontask,entertainment,entertainment,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ended' and prompts the user to enter the nex
0.591628,0.328125,aa018a39,de3069f6,aa018a39-834b-5c92-9d4d-7d262ab0a940,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Coding and running a script in a terminal,Watching a video game stream (Baldur's Gate 3)
0.589565,0.71875,710cf89d,8d1602df,710cf89d-f859-593e-a988-988f41bf6b0f,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Watching a YouTube video with subtitles and a streamer in the corner.
0.588468,0.390625,7b731675,8d1602df,7b731675-22bc-5aea-97b4-6e4257cc09e7,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,browsing files in a directory,Watching a YouTube video with subtitles and a streamer in the corner.
0.587972,0.484375,9564681e,b965f93d,9564681e-3740-56c4-aebb-e91bbe5e8984,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Reading documentation and code,Browsing an adult website with many thumbnail images of adult content.
0.586509,0.359375,94d26614,b965f93d,94d26614-4322-5882-b6e9-83f76884af64,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Browsing files in a folder named '01 Research',Browsing an adult website with many thumbnail images of adult content.
0.585991,0.328125,4c16ed91,ffc8db33,4c16ed91-10cb-5fcd-90da-79eb1baceb33,ffc8db33-1d0f-51a0-99e3-da6f730124d7,guardian,session,entertainment,process,entertainment,entertainment,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia and Weblio. In the background, there ar"
0.585781,0.59375,3f304421,de3069f6,3f304421-40f7-5a0f-88f9-15e514c25442,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,session,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,using ChatGPT,Watching a video game stream (Baldur's Gate 3)
0.584643,0.421875,c1d0b2a7,c2c524d7,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,guardian,guardian,process,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Lock screen with time, date, weather, and wallpaper options","The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ""FocusGuard Agent"", is also visible, dis"
0.584158,0.46875,8d1602df,ad5aaf5f,8d1602df-d44b-56ed-a191-89ccd5740198,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,user is interacting with a blocked application or task manager
0.582442,0.4375,82e251b1,cace9eff,82e251b1-4374-54d7-b5aa-60f5774d6a50,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,editing a resume in Overleaf,Watching a YouTube video of someone playing a video game (Expedition 33)
0.582111,0.390625,cb3697f2,eaa1fff2,cb3697f2-a459-574f-bb6c-e9ee2944b558,eaa1fff2-4e54-5189-b894-6d46d636db4e,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,editing a UAV image for structural damage,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps"". A banner showing ""OW HOW"" possibly re"
0.581487,0.5,b6206d50,c1d0b2a7,b6206d50-c064-5090-8102-73c4b04213e5,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,"Lock screen with time, date, weather, and wallpaper options"
0.579785,0.40625,4c16ed91,c2c524d7,4c16ed91-10cb-5fcd-90da-79eb1baceb33,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ""FocusGuard Agent"", is also visible, dis"
0.577603,0.609375,37433e1f,de3069f6,37433e1f-7e78-52bb-af11-18977670613a,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Using ChatGPT to write an email,Watching a video game stream (Baldur's Gate 3)
0.577435,0.34375,8c0d8dba,b5906b35,8c0d8dba-5ca5-57d3-b833-d15dd082223e,b5906b35-2308-5dd5-995c-2c657973ab47,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading a novel,Coding on LeetCode
0.576391,0.59375,8d1602df,e308367d,8d1602df-d44b-56ed-a191-89ccd5740198,e308367d-523f-508c-ac1f-7f817ec62188,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,reading an article on zenn.dev
0.575457,0.484375,b6206d50,b965f93d,b6206d50-c064-5090-8102-73c4b04213e5,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Browsing an adult website with many thumbnail images of adult content.
0.572362,0.484375,61a4072b,8c0d8dba,61a4072b-3d43-5942-a0c8-798559da0890,8c0d8dba-5ca5-57d3-b833-d15dd082223e,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Analyzing sheet music and musical structure in a Notion document,reading a novel
0.572215,0.453125,b6206d50,cace9eff,b6206d50-c064-5090-8102-73c4b04213e5,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Watching a YouTube video of someone playing a video game (Expedition 33)
0.571902,0.421875,b6206d50,ea373ba7,b6206d50-c064-5090-8102-73c4b04213e5,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,watching youtube video
0.569805,0.4375,9564681e,c1d0b2a7,9564681e-3740-56c4-aebb-e91bbe5e8984,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Reading documentation and code,"Lock screen with time, date, weather, and wallpaper options"
0.568908,0.453125,cb3697f2,e3548dcc,cb3697f2-a459-574f-bb6c-e9ee2944b558,e3548dcc-9539-5c64-9769-8a543bacffd1,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,editing a UAV image for structural damage,Reading a manga titled '青梅竹馬是墮入黑暗的聖女'
0.568433,0.453125,de3069f6,ffc8db33,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,ffc8db33-1d0f-51a0-99e3-da6f730124d7,guardian,session,entertainment,process,entertainment,entertainment,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Watching a video game stream (Baldur's Gate 3),"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia and Weblio. In the background, there ar"
0.56147,0.375,5fa13f9b,ea373ba7,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,The user is browsing files in a folder.,watching youtube video
0.560313,0.40625,4c16ed91,7b731675,4c16ed91-10cb-5fcd-90da-79eb1baceb33,7b731675-22bc-5aea-97b4-6e4257cc09e7,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,browsing files in a directory
0.560167,0.484375,9564681e,de3069f6,9564681e-3740-56c4-aebb-e91bbe5e8984,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Reading documentation and code,Watching a video game stream (Baldur's Gate 3)
0.559382,0.46875,5fa13f9b,b965f93d,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,The user is browsing files in a folder.,Browsing an adult website with many thumbnail images of adult content.
0.559298,0.5625,de3069f6,e2da4cd4,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Watching a video game stream (Baldur's Gate 3),browsing a comment section on a website
0.558754,0.546875,82e251b1,8d1602df,82e251b1-4374-54d7-b5aa-60f5774d6a50,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,editing a resume in Overleaf,Watching a YouTube video with subtitles and a streamer in the corner.
0.557625,0.515625,b5906b35,ea373ba7,b5906b35-2308-5dd5-995c-2c657973ab47,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Coding on LeetCode,watching youtube video
0.555662,0.25,710cf89d,c1d0b2a7,710cf89d-f859-593e-a988-988f41bf6b0f,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.","Lock screen with time, date, weather, and wallpaper options"
0.554786,0.671875,ad5aaf5f,de3069f6,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,user is interacting with a blocked application or task manager,Watching a video game stream (Baldur's Gate 3)
0.554785,0.53125,446429a3,8d1602df,446429a3-e27c-5596-89b7-1cc4f3387044,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,Watching a YouTube video with subtitles and a streamer in the corner.
0.552645,0.59375,446429a3,8c0d8dba,446429a3-e27c-5596-89b7-1cc4f3387044,8c0d8dba-5ca5-57d3-b833-d15dd082223e,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,reading a novel
0.552449,0.390625,61a4072b,8d1602df,61a4072b-3d43-5942-a0c8-798559da0890,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Analyzing sheet music and musical structure in a Notion document,Watching a YouTube video with subtitles and a streamer in the corner.
0.549713,0.5,c2c524d7,de3069f6,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ""FocusGuard Agent"", is also visible, dis",Watching a video game stream (Baldur's Gate 3)
0.548866,0.5625,8d1602df,b6206d50,8d1602df-d44b-56ed-a191-89ccd5740198,b6206d50-c064-5090-8102-73c4b04213e5,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Watching a YouTube video with subtitles and a streamer in the corner.,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.
0.548398,0.40625,8d1602df,94d26614,8d1602df-d44b-56ed-a191-89ccd5740198,94d26614-4322-5882-b6e9-83f76884af64,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,Browsing files in a folder named '01 Research'
0.548193,0.296875,4c16ed91,710cf89d,4c16ed91-10cb-5fcd-90da-79eb1baceb33,710cf89d-f859-593e-a988-988f41bf6b0f,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,"Using a focus agent application with options for breaks, entertainment, and tasks like translation."
0.546529,0.34375,7b731675,de3069f6,7b731675-22bc-5aea-97b4-6e4257cc09e7,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,browsing files in a directory,Watching a video game stream (Baldur's Gate 3)
0.545832,0.5625,8d1602df,b5906b35,8d1602df-d44b-56ed-a191-89ccd5740198,b5906b35-2308-5dd5-995c-2c657973ab47,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,Coding on LeetCode
0.541788,0.453125,4c16ed91,ad5aaf5f,4c16ed91-10cb-5fcd-90da-79eb1baceb33,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,user is interacting with a blocked application or task manager
0.541522,0.4375,8c0d8dba,b6206d50,8c0d8dba-5ca5-57d3-b833-d15dd082223e,b6206d50-c064-5090-8102-73c4b04213e5,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading a novel,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.
0.541151,0.625,61a4072b,b965f93d,61a4072b-3d43-5942-a0c8-798559da0890,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Analyzing sheet music and musical structure in a Notion document,Browsing an adult website with many thumbnail images of adult content.
0.540315,0.5,7b53754b,8d1602df,7b53754b-34cb-5caa-bd5d-074bf0bff058,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Watching a YouTube video with subtitles and a streamer in the corner.
0.539603,0.515625,8d1602df,8fae381b,8d1602df-d44b-56ed-a191-89ccd5740198,8fae381b-b939-561a-9b10-8ef4c18f1717,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Watching a YouTube video with subtitles and a streamer in the corner.,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and documentation about implementing a test mode "
0.536816,0.359375,b5906b35,b965f93d,b5906b35-2308-5dd5-995c-2c657973ab47,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Coding on LeetCode,Browsing an adult website with many thumbnail images of adult content.
0.536367,0.546875,bb6bb333,de3069f6,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,session,guardian,ontask,entertainment,entertainment,entertainment,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ended' and prompts the user to enter the nex,Watching a video game stream (Baldur's Gate 3)
0.533049,0.40625,4dbc4ff2,821a192e,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,821a192e-e25b-5b99-b812-a92e3c26ede7,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,watching a youtube video
0.529073,0.71875,8c0d8dba,cb3697f2,8c0d8dba-5ca5-57d3-b833-d15dd082223e,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading a novel,editing a UAV image for structural damage
0.527952,0.296875,4c16ed91,aa018a39,4c16ed91-10cb-5fcd-90da-79eb1baceb33,aa018a39-834b-5c92-9d4d-7d262ab0a940,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,Coding and running a script in a terminal
0.525539,0.5625,8fae381b,de3069f6,8fae381b-b939-561a-9b10-8ef4c18f1717,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and documentation about implementing a test mode ",Watching a video game stream (Baldur's Gate 3)
0.525313,0.390625,4c16ed91,e308367d,4c16ed91-10cb-5fcd-90da-79eb1baceb33,e308367d-523f-508c-ac1f-7f817ec62188,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,reading an article on zenn.dev
0.523748,0.640625,4dbc4ff2,e3548dcc,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,e3548dcc-9539-5c64-9769-8a543bacffd1,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Reading a manga titled '青梅竹馬是墮入黑暗的聖女'
0.522882,0.390625,5fa13f9b,8d1602df,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,The user is browsing files in a folder.,Watching a YouTube video with subtitles and a streamer in the corner.
0.522438,0.59375,4c16ed91,82e251b1,4c16ed91-10cb-5fcd-90da-79eb1baceb33,82e251b1-4374-54d7-b5aa-60f5774d6a50,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,editing a resume in Overleaf
